type,title,time
Xray,Xray_chest,2018-01-07T16:00
Xray,Xray_standard,2019-09-10T18:31
Xray,Xray_chest,2017-07-03T17:00
Xray,Xray_lungs,2017-03-07T15:24
Xray,Xray_bones,2019-07-12T05:48
Xray,Xray_teeth,2019-01-04T19:30
Xray,Xray_teeth,2017-09-25T21:44
Xray,Xray_abdomen,2018-05-18T04:16
Xray,Xray_bones,2019-07-23T05:31
Xray,Xray_bones,2018-08-12T17:48
Xray,Xray_teeth,2017-10-29T07:12
Xray,Xray_abdomen,2018-07-07T15:11
Xray,Xray_chest,2019-03-08T17:28
Xray,Xray_chest,2018-01-10T10:40
Xray,Xray_standard,2018-11-09T15:55
Xray,Xray_standard,2019-01-02T13:14
Xray,Xray_bones,2017-02-24T08:20
Xray,Xray_chest,2017-05-20T06:52
Xray,Xray_standard,2018-08-11T16:22
Xray,Xray_teeth,2019-08-19T06:43
Xray,Xray_lungs,2017-01-03T23:20
Xray,Xray_teeth,2019-07-06T04:52
Xray,Xray_teeth,2018-08-12T16:28
Xray,Xray_teeth,2017-03-14T13:16
Xray,Xray_KUB,2017-08-07T23:32
Xray,Xray_bones,2018-01-26T12:18
Xray,Xray_abdomen,2017-06-15T13:06
Xray,Xray_chest,2018-10-22T00:37
Xray,Xray_standard,2017-03-28T15:14
Xray,Xray_KUB,2017-12-15T03:19
Xray,Xray_KUB,2019-04-24T22:36
Xray,Xray_lungs,2017-11-10T20:45
Xray,Xray_abdomen,2017-06-24T21:17
Xray,Xray_KUB,2018-02-11T23:27
Xray,Xray_chest,2018-06-24T11:39
Xray,Xray_bones,2017-10-01T10:48
Xray,Xray_abdomen,2017-10-24T03:01
Xray,Xray_chest,2019-06-24T23:49
Xray,Xray_lungs,2018-07-07T02:12
Xray,Xray_bones,2018-07-02T16:34
Xray,Xray_standard,2017-06-13T13:06
Xray,Xray_teeth,2018-05-11T16:35
Xray,Xray_teeth,2017-09-16T00:39
Xray,Xray_abdomen,2019-07-05T16:06
Xray,Xray_teeth,2017-03-21T13:12
Xray,Xray_abdomen,2019-05-18T00:16
Xray,Xray_KUB,2017-02-28T05:10
Xray,Xray_bones,2018-11-18T15:29
Xray,Xray_abdomen,2018-09-17T05:35
Xray,Xray_abdomen,2018-09-27T04:52
Xray,Xray_KUB,2017-11-26T10:57
Xray,Xray_abdomen,2019-09-22T08:29
Xray,Xray_lungs,2019-06-27T17:50
Xray,Xray_teeth,2019-08-08T22:39
Xray,Xray_teeth,2018-07-17T02:49
Xray,Xray_lungs,2018-02-27T18:18
Xray,Xray_KUB,2018-03-01T23:07
Xray,Xray_teeth,2017-01-09T02:57
Xray,Xray_abdomen,2019-04-01T10:04
Xray,Xray_standard,2018-06-01T12:22
Xray,Xray_standard,2017-08-23T02:57
Xray,Xray_teeth,2017-01-29T16:14
Xray,Xray_teeth,2019-09-07T08:12
Xray,Xray_abdomen,2019-09-21T20:43
Xray,Xray_chest,2019-04-01T13:00
Xray,Xray_chest,2019-08-13T06:54
Xray,Xray_teeth,2019-02-06T00:24
Xray,Xray_lungs,2019-01-23T19:14
Xray,Xray_standard,2019-02-01T04:26
Xray,Xray_abdomen,2017-02-09T14:07
Xray,Xray_chest,2018-07-16T18:37
Xray,Xray_lungs,2019-02-17T02:34
Xray,Xray_abdomen,2019-03-20T06:34
Xray,Xray_bones,2019-01-15T08:36
Xray,Xray_abdomen,2019-07-05T07:49
Xray,Xray_bones,2017-04-07T17:25
Xray,Xray_chest,2018-02-01T02:43
Xray,Xray_abdomen,2019-09-03T05:54
Xray,Xray_bones,2019-07-09T01:42
Xray,Xray_abdomen,2018-07-07T02:46
Xray,Xray_KUB,2018-07-27T16:46
Xray,Xray_chest,2018-06-16T04:20
Xray,Xray_KUB,2017-09-03T01:54
Xray,Xray_teeth,2017-01-21T12:15
Xray,Xray_chest,2019-08-26T12:14
Xray,Xray_teeth,2017-06-24T07:20
Xray,Xray_bones,2017-02-20T17:49
Xray,Xray_abdomen,2019-08-10T08:00
Xray,Xray_bones,2019-03-22T04:19
Xray,Xray_lungs,2017-08-03T06:57
Xray,Xray_standard,2018-09-07T06:21
Xray,Xray_chest,2019-08-15T08:59
Xray,Xray_abdomen,2017-05-01T16:22
Xray,Xray_bones,2018-12-10T08:53
Xray,Xray_bones,2017-04-20T07:22
Xray,Xray_chest,2017-01-12T09:06
Xray,Xray_KUB,2019-09-15T17:43
Xray,Xray_abdomen,2019-08-08T09:28
Xray,Xray_standard,2018-02-06T15:00
Xray,Xray_bones,2019-08-12T15:34
Xray,Xray_KUB,2017-09-05T22:43
Xray,Xray_abdomen,2019-01-09T17:39
Xray,Xray_standard,2019-04-14T22:44
Xray,Xray_chest,2019-05-28T13:08
Xray,Xray_KUB,2017-12-30T00:01
Xray,Xray_bones,2017-05-30T13:54
Xray,Xray_abdomen,2017-02-12T09:46
Xray,Xray_KUB,2017-11-14T18:38
Xray,Xray_KUB,2018-06-16T08:16
Xray,Xray_abdomen,2019-05-01T23:24
Xray,Xray_chest,2019-08-04T07:36
Xray,Xray_KUB,2018-09-09T16:07
Xray,Xray_KUB,2019-02-24T18:01
Xray,Xray_KUB,2019-04-05T23:57
Xray,Xray_lungs,2018-07-23T15:43
Xray,Xray_chest,2018-08-11T04:43
Xray,Xray_teeth,2018-12-04T09:43
Xray,Xray_abdomen,2019-09-04T19:51
Xray,Xray_bones,2019-07-19T22:09
Xray,Xray_lungs,2017-06-17T15:54
Xray,Xray_abdomen,2017-10-24T18:06
Xray,Xray_abdomen,2019-06-26T03:57
Xray,Xray_abdomen,2019-03-20T11:50
Xray,Xray_chest,2019-08-11T09:06
Xray,Xray_chest,2017-01-28T14:03
Xray,Xray_bones,2017-10-08T10:25
Xray,Xray_lungs,2017-10-26T01:16
Xray,Xray_chest,2019-08-06T00:36
Xray,Xray_lungs,2018-02-10T13:45
Xray,Xray_bones,2018-09-18T12:21
Xray,Xray_standard,2019-02-23T11:20
Xray,Xray_standard,2017-03-13T17:51
Xray,Xray_teeth,2019-04-12T14:29
Xray,Xray_teeth,2018-08-06T08:22
Xray,Xray_lungs,2017-10-26T08:10
Xray,Xray_KUB,2017-03-03T05:46
Xray,Xray_KUB,2017-07-07T08:22
Xray,Xray_KUB,2018-12-07T10:36
Xray,Xray_KUB,2018-04-29T05:02
Xray,Xray_KUB,2019-01-27T09:10
Xray,Xray_KUB,2019-01-17T19:57
Xray,Xray_abdomen,2017-10-14T23:47
Xray,Xray_KUB,2019-09-14T16:46
Xray,Xray_KUB,2017-02-11T07:46
Xray,Xray_KUB,2017-12-22T01:34
Xray,Xray_KUB,2018-02-07T02:17
Xray,Xray_teeth,2017-09-25T12:50
Xray,Xray_bones,2017-07-02T04:33
Xray,Xray_teeth,2018-11-10T22:52
Xray,Xray_abdomen,2017-04-26T15:58
Xray,Xray_teeth,2017-01-01T01:45
Xray,Xray_abdomen,2018-04-11T03:32
Xray,Xray_teeth,2019-01-28T18:03
Xray,Xray_teeth,2017-12-10T16:35
Xray,Xray_chest,2018-02-16T22:04
Xray,Xray_bones,2018-04-16T10:05
Xray,Xray_standard,2017-08-08T07:30
Xray,Xray_chest,2019-07-13T01:35
Xray,Xray_lungs,2018-03-22T19:43
Xray,Xray_KUB,2018-02-05T07:15
Xray,Xray_chest,2018-02-19T10:41
Xray,Xray_bones,2018-04-22T03:49
Xray,Xray_teeth,2017-08-10T07:05
Xray,Xray_abdomen,2019-03-18T22:43
Xray,Xray_teeth,2019-05-05T16:25
Xray,Xray_lungs,2018-09-08T19:24
Xray,Xray_KUB,2018-10-25T09:22
Xray,Xray_standard,2018-11-11T17:05
Xray,Xray_abdomen,2019-06-05T14:02
Xray,Xray_KUB,2017-06-10T02:55
Xray,Xray_KUB,2018-04-21T17:45
Xray,Xray_KUB,2019-08-28T06:28
Xray,Xray_standard,2019-08-01T11:42
Xray,Xray_bones,2017-09-29T00:58
Xray,Xray_lungs,2018-01-29T23:58
Xray,Xray_chest,2019-08-08T06:29
Xray,Xray_teeth,2017-09-16T17:41
Xray,Xray_abdomen,2018-10-20T20:35
Xray,Xray_chest,2017-11-12T09:51
Xray,Xray_bones,2017-03-09T21:03
Xray,Xray_standard,2018-06-13T02:39
Xray,Xray_teeth,2019-03-03T07:49
Xray,Xray_bones,2019-04-12T11:22
Xray,Xray_lungs,2018-08-25T00:16
Xray,Xray_chest,2017-05-27T03:55
Xray,Xray_bones,2019-09-02T19:47
Xray,Xray_chest,2017-01-21T06:49
Xray,Xray_teeth,2019-04-13T04:55
Xray,Xray_standard,2019-09-12T07:44
Xray,Xray_teeth,2019-04-14T01:52
Xray,Xray_bones,2018-07-03T06:40
Xray,Xray_bones,2018-04-24T22:15
Xray,Xray_abdomen,2017-02-07T15:04
Xray,Xray_KUB,2018-05-16T16:30
Xray,Xray_bones,2018-06-21T20:40
Xray,Xray_bones,2018-05-02T12:17
Xray,Xray_teeth,2019-01-11T09:29
Xray,Xray_chest,2017-09-28T23:33
Xray,Xray_KUB,2018-02-21T21:25
Xray,Xray_lungs,2019-02-26T02:52
Xray,Xray_chest,2019-06-17T07:26
Xray,Xray_KUB,2017-08-30T00:22
Xray,Xray_lungs,2017-12-08T15:23
Xray,Xray_KUB,2017-04-30T16:07
Xray,Xray_teeth,2018-11-03T14:01
Xray,Xray_bones,2018-11-26T20:29
Xray,Xray_abdomen,2018-06-15T04:06
Xray,Xray_abdomen,2017-05-09T07:33
Xray,Xray_bones,2017-09-30T21:53
Xray,Xray_bones,2017-10-11T11:23
Xray,Xray_teeth,2019-04-19T07:33
Xray,Xray_bones,2017-08-23T10:42
Xray,Xray_chest,2018-11-07T03:36
Xray,Xray_teeth,2019-07-24T07:30
Xray,Xray_abdomen,2019-03-13T04:00
Xray,Xray_teeth,2019-09-18T20:24
Xray,Xray_teeth,2018-05-17T20:22
Xray,Xray_KUB,2019-02-15T11:48
Xray,Xray_standard,2018-11-29T09:27
Xray,Xray_standard,2017-02-26T00:14
Xray,Xray_abdomen,2017-05-06T14:25
Xray,Xray_standard,2017-03-26T14:31
Xray,Xray_lungs,2017-09-10T06:07
Xray,Xray_bones,2019-08-07T14:09
Xray,Xray_teeth,2017-10-25T17:06
Xray,Xray_chest,2019-04-02T20:57
Xray,Xray_standard,2019-05-04T18:08
Xray,Xray_teeth,2018-02-22T16:02
Xray,Xray_lungs,2018-09-07T18:44
Xray,Xray_lungs,2017-01-28T13:46
Xray,Xray_lungs,2017-12-08T23:32
Xray,Xray_KUB,2018-05-04T21:37
Xray,Xray_standard,2019-08-06T06:23
Xray,Xray_KUB,2019-02-01T22:15
Xray,Xray_lungs,2018-03-26T18:45
Xray,Xray_KUB,2019-06-28T07:12
Xray,Xray_abdomen,2019-06-23T15:58
Xray,Xray_abdomen,2018-10-23T12:25
Xray,Xray_standard,2017-02-16T13:27
Xray,Xray_abdomen,2019-01-23T09:15
Xray,Xray_bones,2017-01-30T02:38
Xray,Xray_bones,2017-09-09T05:48
Xray,Xray_KUB,2018-05-09T00:20
Xray,Xray_KUB,2019-09-01T06:40
Xray,Xray_teeth,2017-01-30T10:07
Xray,Xray_chest,2019-04-20T04:40
Xray,Xray_bones,2017-05-29T21:00
Xray,Xray_standard,2018-03-12T15:32
Xray,Xray_teeth,2019-07-08T06:13
Xray,Xray_standard,2018-06-15T21:55
Xray,Xray_KUB,2017-06-27T11:48
Xray,Xray_abdomen,2019-09-28T02:31
Xray,Xray_KUB,2017-02-08T16:55
Xray,Xray_bones,2017-01-27T12:47
Xray,Xray_KUB,2018-08-06T09:51
Xray,Xray_teeth,2019-08-18T21:57
Xray,Xray_bones,2017-01-17T23:33
Xray,Xray_bones,2018-11-03T22:59
Xray,Xray_teeth,2019-07-30T09:08
Xray,Xray_teeth,2018-11-23T18:01
Xray,Xray_teeth,2018-02-11T09:15
Xray,Xray_chest,2017-10-10T11:18
Xray,Xray_bones,2019-06-22T08:55
Xray,Xray_standard,2019-06-20T09:56
Xray,Xray_standard,2017-07-17T14:14
Xray,Xray_chest,2017-10-30T09:56
Xray,Xray_lungs,2018-01-18T01:18
Xray,Xray_chest,2017-07-08T16:49
Xray,Xray_standard,2018-11-20T21:16
Xray,Xray_abdomen,2017-07-12T05:57
Xray,Xray_standard,2019-01-14T11:28
Xray,Xray_chest,2018-07-19T17:57
Xray,Xray_abdomen,2018-05-04T12:08
Xray,Xray_KUB,2019-01-14T10:27
Xray,Xray_KUB,2019-01-23T00:41
Xray,Xray_bones,2018-11-18T21:31
Xray,Xray_chest,2019-05-27T15:03
Xray,Xray_standard,2017-08-25T04:23
Xray,Xray_standard,2019-05-02T02:38
Xray,Xray_teeth,2019-08-24T01:17
Xray,Xray_KUB,2019-02-10T00:00
Xray,Xray_standard,2019-07-03T13:30
Xray,Xray_standard,2017-01-09T01:41
Xray,Xray_standard,2018-02-14T14:43
Xray,Xray_abdomen,2019-03-11T16:41
Xray,Xray_standard,2019-01-23T19:34
Xray,Xray_abdomen,2018-11-18T16:15
Xray,Xray_KUB,2017-08-01T15:46
Xray,Xray_abdomen,2019-08-08T04:15
Xray,Xray_standard,2017-04-14T03:16
Xray,Xray_bones,2019-04-28T16:19
Xray,Xray_KUB,2018-10-10T14:00
Xray,Xray_standard,2019-09-08T13:37
Xray,Xray_bones,2018-01-25T08:15
Xray,Xray_lungs,2019-05-12T00:05
Xray,Xray_teeth,2017-01-10T10:34
Xray,Xray_bones,2017-10-06T06:07
Xray,Xray_teeth,2017-06-08T06:14
Xray,Xray_lungs,2018-02-18T18:06
Xray,Xray_lungs,2017-11-30T13:58
Xray,Xray_lungs,2017-04-26T16:26
Xray,Xray_chest,2017-03-07T10:50
Xray,Xray_lungs,2019-06-02T17:38
Xray,Xray_bones,2019-04-20T13:23
Xray,Xray_KUB,2018-11-11T18:10
Xray,Xray_KUB,2019-06-10T22:25
Xray,Xray_lungs,2017-10-17T21:57
Xray,Xray_teeth,2019-07-18T00:09
Xray,Xray_teeth,2019-06-08T03:27
Xray,Xray_bones,2019-08-07T12:24
Xray,Xray_bones,2019-06-21T13:23
Xray,Xray_bones,2017-04-04T03:14
Xray,Xray_bones,2017-10-17T18:38
Xray,Xray_standard,2018-11-28T01:11
Xray,Xray_lungs,2018-07-01T02:33
Xray,Xray_standard,2017-03-15T19:52
Xray,Xray_abdomen,2018-03-27T05:45
Xray,Xray_bones,2017-05-16T21:59
Xray,Xray_chest,2017-05-10T18:19
Xray,Xray_lungs,2018-06-08T13:35
Xray,Xray_lungs,2018-11-25T12:33
Xray,Xray_lungs,2018-06-17T02:16
Xray,Xray_KUB,2017-04-25T06:49
Xray,Xray_KUB,2017-01-15T16:09
Xray,Xray_abdomen,2019-06-27T13:21
Xray,Xray_standard,2019-08-17T13:58
Xray,Xray_teeth,2019-09-24T23:34
Xray,Xray_chest,2018-04-29T21:19
Xray,Xray_lungs,2019-02-05T17:32
Xray,Xray_standard,2017-08-27T21:50
Xray,Xray_abdomen,2018-12-14T23:31
Xray,Xray_chest,2019-02-18T23:04
Xray,Xray_KUB,2019-09-02T22:44
Xray,Xray_standard,2017-09-20T07:47
Xray,Xray_teeth,2019-05-13T01:10
Xray,Xray_standard,2017-02-24T20:15
Xray,Xray_lungs,2019-07-24T11:46
Xray,Xray_standard,2018-09-28T01:31
Xray,Xray_lungs,2017-05-30T15:16
Xray,Xray_abdomen,2018-07-02T03:13
Xray,Xray_abdomen,2017-07-27T23:09
Xray,Xray_bones,2017-11-08T18:06
Xray,Xray_abdomen,2019-03-10T01:37
Xray,Xray_KUB,2019-03-29T22:31
Xray,Xray_lungs,2017-08-11T07:47
Xray,Xray_bones,2018-12-21T13:38
Xray,Xray_teeth,2017-09-15T17:06
Xray,Xray_chest,2018-09-26T15:28
Xray,Xray_KUB,2019-07-08T20:24
Xray,Xray_standard,2017-07-14T13:14
Xray,Xray_chest,2017-12-16T12:55
Xray,Xray_bones,2018-08-05T22:41
Xray,Xray_teeth,2018-10-04T05:47
Xray,Xray_KUB,2018-11-30T01:45
Xray,Xray_bones,2017-07-01T03:20
Xray,Xray_abdomen,2017-09-29T03:04
Xray,Xray_standard,2018-08-09T22:14
Xray,Xray_standard,2019-07-15T16:41
Xray,Xray_chest,2017-06-20T01:21
Xray,Xray_chest,2018-04-05T13:25
Xray,Xray_KUB,2018-01-24T02:11
Xray,Xray_standard,2019-01-24T12:48
Xray,Xray_teeth,2019-02-26T03:45
Xray,Xray_bones,2018-02-18T17:29
Xray,Xray_bones,2018-11-17T08:51
Xray,Xray_abdomen,2017-07-28T05:03
Xray,Xray_standard,2017-05-12T17:31
Xray,Xray_standard,2017-03-20T14:33
Xray,Xray_bones,2018-12-28T01:54
Xray,Xray_teeth,2017-07-18T09:51
Xray,Xray_chest,2018-11-18T20:15
Xray,Xray_KUB,2019-01-01T16:57
Xray,Xray_standard,2017-02-23T05:40
Xray,Xray_bones,2019-03-10T17:45
Xray,Xray_lungs,2017-05-03T10:15
Xray,Xray_abdomen,2019-01-03T04:08
Xray,Xray_teeth,2018-01-18T19:19
Xray,Xray_teeth,2019-09-27T20:00
Xray,Xray_chest,2019-03-10T20:40
Xray,Xray_standard,2019-07-25T23:02
Xray,Xray_bones,2019-03-30T09:42
Xray,Xray_standard,2018-04-26T03:28
Xray,Xray_lungs,2018-02-09T20:02
Xray,Xray_bones,2019-09-25T21:49
Xray,Xray_lungs,2017-07-21T04:09
Xray,Xray_chest,2019-02-05T10:15
Xray,Xray_teeth,2017-10-30T23:39
Xray,Xray_teeth,2017-12-06T18:43
Xray,Xray_bones,2019-05-04T21:00
Xray,Xray_lungs,2017-11-02T10:00
Xray,Xray_lungs,2017-08-19T17:53
Xray,Xray_chest,2019-08-28T14:35
Xray,Xray_KUB,2019-06-20T03:49
Xray,Xray_bones,2018-11-21T10:57
Xray,Xray_chest,2018-09-02T02:42
Xray,Xray_KUB,2018-07-18T10:41
Xray,Xray_standard,2018-09-25T23:53
Xray,Xray_teeth,2019-02-07T03:26
Xray,Xray_bones,2019-01-22T23:18
Xray,Xray_KUB,2019-05-30T15:26
Xray,Xray_abdomen,2017-12-28T05:55
Xray,Xray_abdomen,2019-08-09T15:20
Xray,Xray_standard,2018-02-27T01:59
Xray,Xray_bones,2018-07-15T22:16
Xray,Xray_lungs,2019-07-28T20:05
Xray,Xray_bones,2018-05-20T00:54
Xray,Xray_KUB,2019-04-21T23:17
Xray,Xray_teeth,2019-07-02T20:30
Xray,Xray_abdomen,2019-09-25T07:19
Xray,Xray_KUB,2018-05-22T23:56
Xray,Xray_bones,2018-09-17T10:13
Xray,Xray_lungs,2018-02-06T13:21
Xray,Xray_abdomen,2019-05-01T09:39
Xray,Xray_chest,2017-02-20T02:44
Xray,Xray_standard,2018-07-14T09:55
Xray,Xray_bones,2019-07-18T17:02
Xray,Xray_teeth,2017-11-21T23:58
Xray,Xray_teeth,2019-03-04T08:39
Xray,Xray_lungs,2018-06-11T18:13
Xray,Xray_teeth,2019-01-18T01:47
Xray,Xray_KUB,2018-05-14T12:10
Xray,Xray_abdomen,2019-03-26T11:03
Xray,Xray_chest,2019-04-06T15:35
Xray,Xray_lungs,2017-09-22T16:57
Xray,Xray_abdomen,2017-09-07T11:14
Xray,Xray_chest,2019-07-04T00:40
Xray,Xray_chest,2017-08-24T13:58
Xray,Xray_standard,2018-09-16T13:48
Xray,Xray_KUB,2017-09-13T01:57
Xray,Xray_abdomen,2018-03-11T03:38
Xray,Xray_bones,2019-07-29T02:33
Xray,Xray_abdomen,2018-06-16T22:20
Xray,Xray_chest,2018-07-03T09:12
Xray,Xray_chest,2019-02-20T16:32
Xray,Xray_bones,2018-10-26T13:04
Xray,Xray_KUB,2018-02-22T14:00
Xray,Xray_KUB,2019-03-28T12:21
Xray,Xray_bones,2018-12-23T06:07
Xray,Xray_bones,2017-11-16T20:56
Xray,Xray_chest,2018-11-23T07:05
Xray,Xray_lungs,2019-05-03T21:57
Xray,Xray_teeth,2019-06-14T14:32
Xray,Xray_bones,2017-09-11T20:19
Xray,Xray_teeth,2018-11-26T02:54
Xray,Xray_KUB,2018-08-11T18:04
Xray,Xray_bones,2019-03-15T22:50
Xray,Xray_teeth,2018-03-22T16:42
Xray,Xray_abdomen,2018-08-28T09:36
Xray,Xray_abdomen,2019-08-06T22:29
Xray,Xray_KUB,2018-05-25T04:52
Xray,Xray_standard,2019-03-03T12:49
Xray,Xray_abdomen,2017-09-19T00:33
Xray,Xray_standard,2017-12-25T08:03
Xray,Xray_standard,2019-01-09T17:50
Xray,Xray_KUB,2017-03-08T02:05
Xray,Xray_standard,2017-11-20T02:35
Xray,Xray_lungs,2019-06-15T18:02
Xray,Xray_teeth,2018-03-06T20:26
Xray,Xray_KUB,2019-02-22T15:56
Xray,Xray_KUB,2017-04-04T07:24
Xray,Xray_KUB,2019-05-05T17:57
Xray,Xray_chest,2018-07-13T10:59
Xray,Xray_chest,2017-05-17T01:31
Xray,Xray_abdomen,2019-09-05T23:13
Xray,Xray_bones,2018-01-22T18:13
Xray,Xray_abdomen,2019-07-12T08:10
Xray,Xray_standard,2019-03-21T19:42
Xray,Xray_teeth,2017-11-04T14:06
Xray,Xray_teeth,2017-11-22T18:03
Xray,Xray_bones,2019-04-05T05:50
Xray,Xray_bones,2019-07-02T20:38
Xray,Xray_standard,2019-04-02T12:21
Xray,Xray_KUB,2017-05-21T09:11
Xray,Xray_bones,2017-07-10T17:43
Xray,Xray_abdomen,2018-02-12T17:02
Xray,Xray_abdomen,2017-02-05T03:53
Xray,Xray_bones,2017-07-02T21:10
Xray,Xray_teeth,2017-07-24T05:58
Xray,Xray_chest,2018-03-07T23:30
Xray,Xray_lungs,2017-12-07T06:29
Xray,Xray_chest,2019-01-02T07:37
Xray,Xray_bones,2019-09-07T10:39
Xray,Xray_lungs,2017-04-24T19:12
Xray,Xray_KUB,2017-11-30T16:08
Xray,Xray_lungs,2017-11-25T17:32
Xray,Xray_abdomen,2018-08-05T14:54
Xray,Xray_bones,2017-02-05T05:39
Xray,Xray_teeth,2017-07-08T21:07
Xray,Xray_bones,2019-07-11T04:47
Xray,Xray_standard,2017-09-30T19:59
Xray,Xray_abdomen,2017-02-20T13:57
Xray,Xray_chest,2017-09-15T10:06
Xray,Xray_teeth,2017-05-20T00:09
Xray,Xray_teeth,2018-12-18T12:48
Xray,Xray_KUB,2017-08-18T07:45
Xray,Xray_teeth,2017-08-06T14:34
Xray,Xray_lungs,2017-03-13T03:14
Xray,Xray_abdomen,2017-04-28T00:26
Xray,Xray_standard,2018-02-06T16:24
Xray,Xray_bones,2018-06-16T04:02
Xray,Xray_abdomen,2018-08-11T14:13
Xray,Xray_KUB,2019-06-19T19:35
Xray,Xray_abdomen,2017-07-14T23:34
Xray,Xray_standard,2017-09-05T07:46
Xray,Xray_chest,2018-02-18T19:33
Xray,Xray_standard,2019-04-27T07:59
Xray,Xray_teeth,2017-04-05T16:23
Xray,Xray_chest,2019-08-12T03:34
Xray,Xray_abdomen,2017-04-28T11:00
Xray,Xray_chest,2017-04-28T08:00
Xray,Xray_bones,2018-08-23T04:23
Xray,Xray_lungs,2018-04-23T09:28
Xray,Xray_bones,2019-05-25T05:06
Xray,Xray_KUB,2017-12-30T10:04
Xray,Xray_chest,2018-03-28T06:45
Xray,Xray_bones,2018-07-12T20:11
Xray,Xray_KUB,2017-01-09T09:03
Xray,Xray_chest,2018-10-17T15:39
Xray,Xray_lungs,2019-04-19T20:55
Xray,Xray_bones,2017-04-27T02:56
Xray,Xray_lungs,2018-10-12T02:20
Xray,Xray_chest,2017-06-23T22:20
Xray,Xray_abdomen,2018-07-22T18:51
Xray,Xray_lungs,2017-04-11T06:19
Xray,Xray_lungs,2019-02-12T20:29
Xray,Xray_lungs,2018-11-11T04:58
Xray,Xray_standard,2018-05-04T20:37
Xray,Xray_bones,2018-07-08T11:29
Xray,Xray_KUB,2019-04-07T16:02
Xray,Xray_abdomen,2017-11-24T17:48
Xray,Xray_chest,2018-11-03T11:51
Xray,Xray_lungs,2018-11-22T03:23
Xray,Xray_bones,2017-01-29T23:10
Xray,Xray_standard,2017-08-29T17:36
Xray,Xray_standard,2019-07-14T16:03
Xray,Xray_standard,2017-04-01T03:51
Xray,Xray_teeth,2019-08-23T12:33
Xray,Xray_chest,2019-02-07T19:14
Xray,Xray_teeth,2019-04-24T16:54
Xray,Xray_teeth,2019-03-20T19:13
Xray,Xray_bones,2019-07-08T01:59
Xray,Xray_lungs,2017-10-06T22:01
Xray,Xray_teeth,2017-08-13T23:27
Xray,Xray_lungs,2017-05-18T15:09
Xray,Xray_abdomen,2019-06-23T06:32
Xray,Xray_teeth,2017-07-23T00:37
Xray,Xray_teeth,2018-06-04T19:42
Xray,Xray_teeth,2019-09-12T09:34
Xray,Xray_abdomen,2018-09-21T22:47
Xray,Xray_lungs,2018-11-14T08:17
Xray,Xray_KUB,2019-07-15T06:47
Xray,Xray_standard,2017-03-10T04:36
Xray,Xray_chest,2017-10-13T23:32
Xray,Xray_chest,2019-06-04T07:21
Xray,Xray_KUB,2017-01-26T11:08
Xray,Xray_lungs,2019-03-15T13:23
Xray,Xray_teeth,2018-02-22T05:44
Xray,Xray_teeth,2019-05-25T19:38
Xray,Xray_KUB,2018-01-10T03:57
Xray,Xray_lungs,2019-06-18T10:06
Xray,Xray_abdomen,2017-11-23T12:26
Xray,Xray_KUB,2017-06-05T22:38
Xray,Xray_teeth,2017-12-21T01:11
Xray,Xray_abdomen,2018-07-26T08:46
Xray,Xray_bones,2019-04-05T09:20
Xray,Xray_bones,2019-05-07T21:39
Xray,Xray_chest,2019-07-03T06:41
Xray,Xray_standard,2019-02-07T17:36
Xray,Xray_standard,2018-02-25T11:13
Xray,Xray_bones,2017-10-17T07:11
Xray,Xray_chest,2018-07-28T18:32
Xray,Xray_lungs,2019-02-04T20:27
Xray,Xray_standard,2017-09-08T04:13
Xray,Xray_KUB,2019-04-29T13:32
Xray,Xray_standard,2018-06-25T13:23
Xray,Xray_standard,2017-02-07T06:14
Xray,Xray_chest,2018-10-25T05:54
Xray,Xray_teeth,2018-10-08T09:49
Xray,Xray_lungs,2018-04-06T14:10
Xray,Xray_lungs,2019-06-06T05:47
Xray,Xray_abdomen,2019-01-13T12:22
Xray,Xray_chest,2019-04-25T20:32
Xray,Xray_chest,2018-07-03T16:16
Xray,Xray_KUB,2018-04-11T10:14
Xray,Xray_KUB,2018-02-27T10:18
Xray,Xray_lungs,2019-03-07T05:16
Xray,Xray_standard,2018-08-01T06:11
Xray,Xray_standard,2018-06-03T21:12
Xray,Xray_KUB,2018-06-14T14:21
Xray,Xray_standard,2018-09-04T07:10
Xray,Xray_standard,2019-08-27T01:05
Xray,Xray_abdomen,2018-01-28T01:43
Xray,Xray_chest,2017-04-11T13:17
Xray,Xray_lungs,2019-07-26T13:35
Xray,Xray_chest,2019-07-08T16:10
Xray,Xray_teeth,2019-05-16T17:27
Xray,Xray_abdomen,2019-01-08T23:39
Xray,Xray_chest,2019-03-24T16:09
Xray,Xray_KUB,2018-03-25T00:17
Xray,Xray_bones,2019-08-25T07:01
Xray,Xray_lungs,2017-08-08T08:39
Xray,Xray_abdomen,2017-08-26T19:28
Xray,Xray_bones,2019-03-06T09:20
Xray,Xray_standard,2018-02-12T01:26
Xray,Xray_lungs,2019-06-19T07:21
Xray,Xray_standard,2017-01-25T18:21
Xray,Xray_chest,2017-08-16T04:03
Xray,Xray_standard,2018-07-04T12:15
Xray,Xray_chest,2019-02-04T16:38
Xray,Xray_abdomen,2017-01-30T14:40
Xray,Xray_KUB,2017-09-11T15:17
Xray,Xray_abdomen,2018-12-30T07:52
Xray,Xray_chest,2017-01-17T20:38
Xray,Xray_bones,2019-07-16T18:05
Xray,Xray_abdomen,2018-06-16T19:50
Xray,Xray_abdomen,2017-06-21T08:20
